Country Name,Country Code,Series Name,Series Code,2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014]
Namibia,NAM,GDP per capita (current US$),NY.GDP.PCAP.CD,3582.25982,3884.646834,4195.936393,4011.301169,4123.939997,5143.130676,5539.61516,5679.958215,5435.48932,5408.243491
Namibia,NAM,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,22.14362322,29.65740203,38.46157543,49.83913613,76.11744914,89.49525165,98.95730464,95.01813098,118.4342133,113.7562458
Namibia,NAM,Internet users (per 100 people),IT.NET.USER.P2,4.010046644,4.398870647,4.835610778,5.329003772,6.5,11.6,12,12.9414,13.9,14.84
Namibia,NAM,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,..,..,..,16.29999924,..,31.20000076,29.79999924,27.39999962,31.39999962,..
Nepal,NPL,GDP per capita (current US$),NY.GDP.PCAP.CD,318.7480983,350.608465,396.1697728,476.5565582,483.4034115,595.4275198,695.8831983,685.4967586,692.3363094,701.6800634
Nepal,NPL,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0.898764347,4.513927046,12.5968872,16.00035841,21.08831049,34.25298562,49.17622818,60.45131433,76.84979601,82.48728874
Nepal,NPL,Internet users (per 100 people),IT.NET.USER.P2,0.826551266,1.141389164,1.41,1.73,1.97,7.93,9,11.1493,13.3,15.44
Nepal,NPL,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,..,..,..,73.90000153,..,..,..,..,66.5,..
Netherlands,NLD,GDP per capita (current US$),NY.GDP.PCAP.CD,41577.16009,44453.97119,51241.31562,56928.82048,51900.34009,50341.25192,53537.27515,49474.70561,51425.07899,52172.17123
Netherlands,NLD,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,97.12774476,105.6191836,117.2850348,124.9803611,121.6632867,115.4301505,118.9791426,117.9668468,116.1568948,116.4234077
Netherlands,NLD,Internet users (per 100 people),IT.NET.USER.P2,81,83.7,85.82,87.42,89.63,90.72,91.41999576,92.85999236,93.9564,93.17
Netherlands,NLD,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,3,3,2.700000048,2.5,2.400000095,2.599999905,2.400000095,2.400000095,1.799999952,2
New Caledonia,NCL,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,58.70432068,66.71918112,74.75973869,82.05939966,86.27936079,89.62249218,91.00189762,91.24844463,93.76364544,93.56333518
New Caledonia,NCL,Internet users (per 100 people),IT.NET.USER.P2,32.35901475,33.51571468,35.05,34.51,33.99,42,50,58,66,70
New Caledonia,NCL,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,3.099999905,2.900000095,2.900000095,2.700000048,..,..,..,..,..,..
New Zealand,NZL,GDP per capita (current US$),NY.GDP.PCAP.CD,27833.60311,26630.36415,32382.26911,30972.11958,27998.56644,33394.073,37896.85397,..,..,..
New Zealand,NZL,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,85.3870367,90.85476294,100.4364319,107.9896947,108.7222796,107.8263131,109.1999113,110.3624066,105.7756947,112.0546897
New Zealand,NZL,Internet users (per 100 people),IT.NET.USER.P2,62.72021237,69,69.76,72.03,79.7,80.46,81.23,82,82.78,85.5
New Zealand,NZL,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,7.099999905,7.199999809,7.099999905,6.900000095,6.599999905,6.800000191,6.900000095,6.800000191,6.400000095,..
Nicaragua,NIC,GDP per capita (current US$),NY.GDP.PCAP.CD,1175.116443,1245.142095,1350.587223,1517.803611,1478.971389,1523.481469,1679.7482,1779.867088,1824.988076,1963.054884
Nicaragua,NIC,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,20.51941453,33.12659154,44.71926088,54.83435642,58.23387447,68.05401524,81.68356887,97.66328039,111.9801766,114.5655993
Nicaragua,NIC,Internet users (per 100 people),IT.NET.USER.P2,2.566351177,2.805573063,3.9,5.3,7.3,10,10.6,13.5,15.5,17.6
Nicaragua,NIC,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,28.89999962,29.10000038,29.5,28.20000076,28.70000076,32.20000076,..,..,..,..
Niger,NER,GDP per capita (current US$),NY.GDP.PCAP.CD,252.5046155,260.56377,295.3931987,358.1914055,344.3756411,351.0062183,378.2005466,393.643423,418.492422,427.3732403
Niger,NER,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2.456446921,3.530777893,6.339238428,12.8758415,16.9836557,23.0821922,28.72476707,31.44796172,39.2922097,44.43748576
Niger,NER,Internet users (per 100 people),IT.NET.USER.P2,0.221341351,0.294033977,0.39039062,0.7,0.76,0.83,1.3,1.4077,1.7,1.95
Niger,NER,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,56.90000153,..,..,..,..,..,..,..,..,..
Nigeria,NGA,GDP per capita (current US$),NY.GDP.PCAP.CD,804.0059952,1014.734742,1131.147695,1376.857449,1091.968527,2314.963537,2514.148622,2739.852189,2979.834679,3203.296824
Nigeria,NGA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,13.31581571,22.55327253,27.44502851,41.65682945,47.9584083,54.66094952,57.96066304,66.79811805,73.29196161,77.84154715
Nigeria,NGA,Internet users (per 100 people),IT.NET.USER.P2,3.549155718,5.545036083,6.77,15.86,20,24,28.43,32.8,38,42.68
Nigeria,NGA,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,..,..,48.59999847,..,..,..,..,..,..,..
North America,NAC,GDP per capita (current US$),NY.GDP.PCAP.CD,43498.1812,45834.95573,47702.46528,48213.00783,46393.46498,48291.45973,50016.82706,51590.14658,52918.64735,54195.1006
North America,NAC,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,66.80201482,74.45911875,80.05247166,83.35148579,86.85458857,89.77979447,92.80045047,94.39302337,95.45579433,96.87583883
North America,NAC,Internet users (per 100 people),IT.NET.USER.P2,68.32787479,69.27045383,74.82360509,74.26650299,71.91664651,72.54048364,71.04254959,79.66799078,84.36047388,87.33792134
North America,NAC,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,1.712769236,1.622582967,1.514016671,1.594707655,1.596241458,1.665333538,..,..,..,..
Northern Mariana Islands,MNP,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..
Northern Mariana Islands,MNP,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,..,..,..,..,..,..,..,..,..,..
Northern Mariana Islands,MNP,Internet users (per 100 people),IT.NET.USER.P2,..,..,..,..,..,..,..,..,..,..
Northern Mariana Islands,MNP,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,..,..,..,..,..,..,..,..,..,..
Norway,NOR,GDP per capita (current US$),NY.GDP.PCAP.CD,66775.3944,74114.69715,85128.65759,96880.50961,80017.77681,87646.2701,100575.1173,101563.7027,102832.2587,97307.42159
Norway,NOR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,102.8125884,104.2820191,106.7054572,109.0680027,110.7312823,114.4755401,115.8117293,116.092253,116.268422,116.5131491
Norway,NOR,Internet users (per 100 people),IT.NET.USER.P2,81.99,82.55,86.93,90.57,92.08,93.39,93.48998265,94.64997805,95.0534,96.3
Norway,NOR,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,3.200000048,3.099999905,2.700000048,2.400000095,2.5,2.400000095,2.200000048,2.099999905,2.099999905,2.099999905
Not classified,INX,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..
Not classified,INX,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,..,..,..,..,..,..,..,..,..,..
Not classified,INX,Internet users (per 100 people),IT.NET.USER.P2,..,..,..,..,..,..,..,..,..,..
Not classified,INX,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,..,..,..,..,..,..,..,..,..,..
OECD members,OED,GDP per capita (current US$),NY.GDP.PCAP.CD,30890.6668,32343.05378,35110.02573,36861.92544,34253.57501,35672.25735,38060.52129,37780.55548,38007.10481,38388.23702
OECD members,OED,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,78.74653668,86.18371295,94.10815207,98.18069713,100.0099738,101.3448704,104.8156186,107.3580318,109.0202185,110.3946249
OECD members,OED,Internet users (per 100 people),IT.NET.USER.P2,54.16196887,56.61297568,61.88096296,63.91352636,65.31908754,67.61928894,68.55100308,72.19684478,75.75078774,78.05137371
OECD members,OED,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,5.634079501,5.222045866,5.017585623,4.864167485,4.891573577,4.927389449,6.11787202,6.078555232,5.983751639,..
Oman,OMN,GDP per capita (current US$),NY.GDP.PCAP.CD,12398.59435,14575.1604,16225.65999,22963.37816,17518.83331,19920.64957,21164.33576,21533.8076,20011.34778,19309.61245
Oman,OMN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,52.85698711,71.15818396,97.28614462,124.1303432,149.0885859,164.3422859,158.9952836,159.25134,154.6459078,157.7532566
Oman,OMN,Internet users (per 100 people),IT.NET.USER.P2,6.68358142,8.299716673,16.68,20,26.8,35.8278,48,60,66.45,70.22
Oman,OMN,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,..,..,..,..,..,5.199999809,..,..,..,..
Other small states,OSS,GDP per capita (current US$),NY.GDP.PCAP.CD,3051.889785,3256.645469,3706.344981,4290.936244,3665.398813,4229.451166,5023.351865,4887.07327,4822.049721,4802.580141
Other small states,OSS,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,24.52406877,31.8861856,43.86837369,56.4149208,67.08623172,77.6136313,88.50478878,95.99219477,105.6002722,111.59754
Other small states,OSS,Internet users (per 100 people),IT.NET.USER.P2,4.977787967,5.687031455,6.546343356,7.50853482,8.155912875,10.46952479,12.51108517,14.50759991,16.32355482,18.39256825
Other small states,OSS,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,..,..,..,..,..,..,..,..,..,..
Pacific island small states,PSS,GDP per capita (current US$),NY.GDP.PCAP.CD,2546.24326,2640.702693,2870.243537,3021.989467,2649.734858,2890.894435,3386.846879,3537.281329,3599.746328,3760.707986
Pacific island small states,PSS,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,14.57591762,20.23444922,35.92176466,39.92196465,47.91501056,55.09696325,63.10100767,69.56127709,72.18485011,74.42490643
Pacific island small states,PSS,Internet users (per 100 people),IT.NET.USER.P2,5.582895212,6.498386173,7.397865573,8.69695568,10.87792033,12.98691854,17.50835663,20.90334677,22.92465917,26.63312251
Pacific island small states,PSS,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,..,..,..,..,..,..,..,..,..,..
Pakistan,PAK,GDP per capita (current US$),NY.GDP.PCAP.CD,714.03681,876.9511089,953.795686,1042.801705,1009.799319,1043.300205,1230.815428,1266.380758,1275.363648,1316.61411
Pakistan,PAK,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,8.084502503,21.44519233,38.34402045,52.7038814,55.46464341,57.28341989,61.81345992,67.06360938,70.13037598,73.33219105
Pakistan,PAK,Internet users (per 100 people),IT.NET.USER.P2,6.332329098,6.5,6.8,7,7.5,8,9,9.96,10.9,13.8
Pakistan,PAK,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,43,43.40000153,43.59999847,44.70000076,45.09999847,45,45.09999847,..,43.70000076,43.5
Palau,PLW,GDP per capita (current US$),NY.GDP.PCAP.CD,9721.500588,9719.141458,9726.11239,9837.350507,9183.13537,9004.637216,9765.305503,10397.75803,10926.3179,11879.67781
Palau,PLW,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,30.39634299,41.70497701,53.14146535,57.67747676,62.64254817,70.89399121,74.95389692,82.63949118,85.78736017,90.60055932
Palau,PLW,Internet users (per 100 people),IT.NET.USER.P2,..,..,..,..,..,..,..,..,..,..
Palau,PLW,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,..,..,2.5,2.400000095,..,..,..,..,..,..
Panama,PAN,GDP per capita (current US$),NY.GDP.PCAP.CD,4659.023089,5072.219262,6142.947966,7112.398708,7283.556981,7958.58369,9036.037414,10138.52113,11206.42471,11948.85114
Panama,PAN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,51.9541559,63.42264232,86.2390627,110.1806117,167.7804586,180.6992035,180.0781064,163.4167491,162.9742998,158.0542825
Panama,PAN,Internet users (per 100 people),IT.NET.USER.P2,11.48400928,17.34956617,22.29,33.82,39.08,40.1,42.7,40.30189522,44.03,44.92
Panama,PAN,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,15.69999981,15.89999962,14.69999981,13.89999962,18,17.39999962,17,16.70000076,..,..
Papua New Guinea,PNG,GDP per capita (current US$),NY.GDP.PCAP.CD,799.4164059,886.4202669,992.6737493,1223.202978,1210.871723,1418.923591,1838.699199,2151.210277,2108.841038,2268.158717
Papua New Guinea,PNG,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,1.230323235,1.601076692,4.689241614,13.34172509,21.14216485,27.83340587,34.22227108,37.7981892,40.97654202,44.92845743
Papua New Guinea,PNG,Internet users (per 100 people),IT.NET.USER.P2,1.716190476,1.754487261,1.790559361,1.15,1.61,1.28,2,3.5,6.5,9.38
Papua New Guinea,PNG,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,..,..,..,..,..,..,..,..,..,..
Paraguay,PRY,GDP per capita (current US$),NY.GDP.PCAP.CD,1507.145951,1809.710231,2312.192538,3059.985099,2599.592016,3225.591754,3983.498504,3858.036492,4497.435166,4712.823312
Paraguay,PRY,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,31.96046184,53.74829108,76.63906251,92.86007628,88.51898491,91.65810722,99.32993534,101.5901938,103.6899605,105.604533
Paraguay,PRY,Internet users (per 100 people),IT.NET.USER.P2,7.907007861,7.962073884,11.21,14.27,18.9,19.8,24.76351588,29.34,36.9,43
Paraguay,PRY,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,32.40000153,31.20000076,29.5,26.5,29.5,26.79999924,26.39999962,27.20000076,23.39999962,22.79999924
Peru,PER,GDP per capita (current US$),NY.GDP.PCAP.CD,2714.480116,3143.550031,3611.204843,4244.539662,4178.820767,5056.303131,5731.346563,6388.845098,6603.809596,6541.030564
Peru,PER,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,20.13959315,32.53576937,54.42326978,73.19257415,85.36705031,99.49532906,109.6118145,98.00011004,98.08298127,102.9158073
Peru,PER,Internet users (per 100 people),IT.NET.USER.P2,17.1,20.7,25.2,30.57,31.4,34.77,36.01,38.2,39.2,40.2
Peru,PER,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,10.80000019,10.30000019,8.199999809,8.100000381,..,..,..,..,..,..
Philippines,PHL,GDP per capita (current US$),NY.GDP.PCAP.CD,1196.539849,1395.212633,1678.851988,1929.132897,1836.87412,2145.240007,2371.853537,2604.655997,2786.950468,2872.512165
Philippines,PHL,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,40.52493944,49.06786375,64.52260075,75.37478912,82.26097224,88.98361743,99.09141423,105.4510985,104.5023215,111.2187234
Philippines,PHL,Internet users (per 100 people),IT.NET.USER.P2,5.397636329,5.740586325,5.97,6.22,9,25,29,36.2351,37,39.69
Philippines,PHL,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,36,35.79999924,35.09999847,35.29999924,35.20000076,33.20000076,33,32.20000076,31,30.39999962
Poland,POL,GDP per capita (current US$),NY.GDP.PCAP.CD,7976.066768,8999.739627,11247.55148,13906.2182,11440.57813,12597.45879,13891.14169,13142.04599,13776.45476,14342.91271
Poland,POL,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,76.339145,96.20698849,108.3783985,115.0213925,117.3145306,122.9152946,131.2936783,141.5464567,149.0785439,156.4493733
Poland,POL,Internet users (per 100 people),IT.NET.USER.P2,38.81,44.58,48.6,53.13,58.97,62.32,61.94999897,62.30999727,62.8492,66.6
Poland,POL,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,16.5,15.10000038,14,13.30000019,12.69999981,12.60000038,12.39999962,12.19999981,11.69999981,11.19999981
Portugal,PRT,GDP per capita (current US$),NY.GDP.PCAP.CD,18784.9485,19821.44463,22780.05845,24815.60884,23063.97161,22539.99601,23194.74096,20577.40264,21618.73534,22132.17414
Portugal,PRT,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,108.9082765,116.0366893,127.6765737,132.9171729,111.4775969,115.3032751,116.3901378,112.3895255,113.035602,111.796269
Portugal,PRT,Internet users (per 100 people),IT.NET.USER.P2,34.99,38.01,42.09,44.13,48.27,53.3,55.24999688,60.33999749,62.0956,64.59
Portugal,PRT,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,8,7.800000191,7.5,7.199999809,7.300000191,7.099999905,6.5,6.800000191,6.599999905,5.5
Puerto Rico,PRI,GDP per capita (current US$),NY.GDP.PCAP.CD,21959.32271,22935.94115,23664.88235,24898.33884,25768.73605,26435.72598,27219.39334,27752.04274,28681.70071,..
Puerto Rico,PRI,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,53.00157426,58.63957269,65.03405211,68.21954813,72.93243111,79.09024816,83.97889108,82.55282485,83.64642094,87.11106333
Puerto Rico,PRI,Internet users (per 100 people),IT.NET.USER.P2,23.40005045,25.44241821,27.86,38,41.5,45.3,48,68.9999826,73.9,78.78
Puerto Rico,PRI,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,2.099999905,1.399999976,1.100000024,1.5,1.5,1.600000024,1.600000024,..,..,..
Qatar,QAT,GDP per capita (current US$),NY.GDP.PCAP.CD,53207.33365,61593.67297,67612.49404,82990.07096,61463.90358,70870.22658,89115.90149,94407.40692,96076.99638,96732.40255
Qatar,QAT,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,87.28674958,95.05695524,109.696397,105.1777849,124.5951299,124.9603221,120.4784442,126.8564857,152.6441746,145.7647461
Qatar,QAT,Internet users (per 100 people),IT.NET.USER.P2,24.73349378,28.97411271,37,44.3,53.1,69,69,69.3,85.3,91.49
Qatar,QAT,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,..,3,2.400000095,1.600000024,1.600000024,..,1.399999976,1.399999976,1.399999976,..
Romania,ROM,GDP per capita (current US$),NY.GDP.PCAP.CD,4676.315183,5828.740623,8214.187342,10136.47163,8220.108329,8297.483621,9200.277825,8577.289214,9587.177764,9996.670293
Romania,ROM,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,60.38971904,72.47089777,92.66014887,111.4046999,114.5422524,111.4288898,107.3871984,104.9886091,105.5829217,105.91415
Romania,ROM,Internet users (per 100 people),IT.NET.USER.P2,21.5,24.66,28.3,32.42,36.6,39.93,40.00999678,45.87999425,49.7645,54.08
Romania,ROM,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,28.79999924,27.20000076,25.79999924,25,25.70000076,27.70000076,26,26.60000038,26.20000076,25.39999962
Russian Federation,RUS,GDP per capita (current US$),NY.GDP.PCAP.CD,5323.473877,6920.194398,9101.256706,11635.27424,8562.813697,10674.9972,13323.88338,14078.83057,14487.27987,12735.9184
Russian Federation,RUS,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,83.37214422,104.8422057,119.176587,138.8686388,160.1018962,165.5010987,142.0484328,145.3276296,152.8353524,155.144239
Russian Federation,RUS,Internet users (per 100 people),IT.NET.USER.P2,15.2266732,18.02327746,24.66,26.83,29,43,49,63.8,67.97,70.52
Russian Federation,RUS,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,10.19999981,10,9,8.600000381,8.399999619,7.900000095,7.699999809,7.300000191,7,6.699999809
Rwanda,RWA,GDP per capita (current US$),NY.GDP.PCAP.CD,286.5674694,336.942281,398.2084859,491.9404166,529.5965562,553.5974576,606.9028864,667.4145823,678.9981669,695.6892586
Rwanda,RWA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2.36469608,3.252279849,6.397339361,12.93790517,23.07054695,32.74752019,39.89652123,49.66704344,56.80079399,64.02469114
Rwanda,RWA,Internet users (per 100 people),IT.NET.USER.P2,0.556041165,..,2.115387178,4.5,7.7,8,7,8.023854277,9,10.6
Rwanda,RWA,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,78.80000305,..,..,..,..,..,..,75.30000305,..,..
Samoa,WSM,GDP per capita (current US$),NY.GDP.PCAP.CD,2587.524,2793.54312,3130.352598,3375.82164,3173.54224,3530.573994,4063.563996,4257.060935,4179.597681,4172.2171
Samoa,WSM,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,13.3386688,25.12798705,47.190518,..,..,48.37955373,..,53.10102759,52.46937575,55.53012808
Samoa,WSM,Internet users (per 100 people),IT.NET.USER.P2,3.352592112,4.469173873,4.749983235,5.031615316,6,7,11,12.92249,15.3,21.2
Samoa,WSM,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,..,35.40000153,..,..,..,..,37,5.400000095,..,..
San Marino,SMR,GDP per capita (current US$),NY.GDP.PCAP.CD,47035.65435,49682.09366,56489.50138,62993.36722,..,..,..,..,..,..
San Marino,SMR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,57.59865659,57.71656157,57.60937551,79.87822842,97.56010164,99.11214802,114.2263592,115.2110603,116.9549733,118.8481841
San Marino,SMR,Internet users (per 100 people),IT.NET.USER.P2,50.2595642,50.20865936,50.36482211,54.52,54.21,..,49.6,..,..,..
San Marino,SMR,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,0.5,0.400000006,0.400000006,0.300000012,0.400000006,0.300000012,..,..,..,..
Sao Tome and Principe,STP,GDP per capita (current US$),NY.GDP.PCAP.CD,824.0121598,858.587831,911.057012,1158.930801,1151.691965,1142.182311,1374.131921,1488.048003,1675.747572,1810.721567
Sao Tome and Principe,STP,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,7.730815251,11.60157677,18.42156803,30.04463516,46.65723851,57.63965258,62.8015526,64.95124882,64.93966102,64.93769014
Sao Tome and Principe,STP,Internet users (per 100 people),IT.NET.USER.P2,13.75948422,14.18201978,14.5904832,15.48,16.41,18.75,20.1612,21.5724,23,24.41
Sao Tome and Principe,STP,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,..,..,..,..,..,..,..,26.10000038,..,..
Saudi Arabia,SAU,GDP per capita (current US$),NY.GDP.PCAP.CD,13273.6535,14826.9167,15947.40579,19436.85716,15655.08337,18753.98123,23256.09561,24883.18971,24646.02087,24160.95854
Saudi Arabia,SAU,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,57.36794477,77.6448435,109.5864024,136.5376287,167.4269561,189.1688419,194.5123877,187.3595577,184.2042369,179.5611716
Saudi Arabia,SAU,Internet users (per 100 people),IT.NET.USER.P2,12.70503599,19.45955435,30,36,38,41,47.5,54,60.5,63.7
Saudi Arabia,SAU,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,..,4,4.300000191,4.300000191,4.099999905,..,4.300000191,4.699999809,4.900000095,..
Senegal,SEN,GDP per capita (current US$),NY.GDP.PCAP.CD,772.6524454,808.2884239,948.5067592,1094.576476,1018.389551,998.1196955,1081.131518,1019.27223,1051.376421,1067.131753
Senegal,SEN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,15.35030352,25.75017105,30.49821024,44.03321374,54.83107061,64.42744115,70.16017194,83.56861759,92.92798275,98.84217748
Senegal,SEN,Internet users (per 100 people),IT.NET.USER.P2,4.786684083,5.611738652,6.89,7.12,7.5,8,9.8,10.8,13.1,17.7
Senegal,SEN,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,..,33.70000076,..,..,..,..,46.09999847,..,..,..
Serbia,SRB,GDP per capita (current US$),NY.GDP.PCAP.CD,3528.131008,4129.758741,5458.121718,6701.773913,5821.305397,5411.877404,6423.291783,5659.380204,6353.826383,6152.867126
Serbia,SRB,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,67.01974719,81.46443476,104.4842619,119.8285932,124.4012204,125.300784,130.248336,117.7744571,119.3917104,122.132822
Serbia,SRB,Internet users (per 100 people),IT.NET.USER.P2,26.3,27.2,33.15,35.6,38.1,40.9,42.2,48.1,51.5,53.5
Serbia,SRB,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,23.29999924,20.5,20.79999924,25.10000038,23.79999924,22.20000076,21.20000076,21,21.29999924,..
Seychelles,SYC,GDP per capita (current US$),NY.GDP.PCAP.CD,11086.89089,12014.39987,12155.62827,11123.05541,9707.294242,10805.06063,12189.00695,12844.85853,15695.61461,15543.21478
Seychelles,SYC,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,67.52015064,79.7415259,86.69867839,103.9754399,122.1811277,128.9218051,137.903463,147.8032034,147.342683,162.1932137
Seychelles,SYC,Internet users (per 100 people),IT.NET.USER.P2,25.41326815,34.95197117,38.38,40.44,..,41,43.16400446,47.076,50.4,54.26
Seychelles,SYC,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,..,..,..,..,..,..,3.599999905,..,..,..
Sierra Leone,SLE,GDP per capita (current US$),NY.GDP.PCAP.CD,320.9953668,359.5337138,400.3809371,453.7363655,434.5343629,446.3417657,490.8789047,618.9472529,783.0111438,765.9591973
Sierra Leone,SLE,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,..,..,14.3278776,18.23526126,20.56306639,34.77065968,36.43343754,36.96439058,65.65907347,76.65603826
Sierra Leone,SLE,Internet users (per 100 people),IT.NET.USER.P2,0.21539161,0.227669467,0.239834699,0.25,0.26,0.58,0.9,1.3,1.7,2.1
Sierra Leone,SLE,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,..,..,..,..,..,..,..,..,..,..
Singapore,SGP,GDP per capita (current US$),NY.GDP.PCAP.CD,29869.5879,33579.59245,39223.57333,39721.01535,38577.34938,46569.97305,53121.23104,54577.13737,55979.75705,56284.57841
Singapore,SGP,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,97.53228591,103.7771628,125.190588,132.3000341,138.6858844,145.3956502,150.1160495,152.1251818,155.9222113,158.1301198
Singapore,SGP,Internet users (per 100 people),IT.NET.USER.P2,61,59,69.9,69,69,71,71,72,81,82
Singapore,SGP,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,1.100000024,1.299999952,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,..,..,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Internet users (per 100 people),IT.NET.USER.P2,..,..,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,GDP per capita (current US$),NY.GDP.PCAP.CD,11631.35457,13100.36527,16014.59869,18604.31923,16460.2224,16554.88912,18138.72754,17207.27921,18109.50021,18501.15286
Slovak Republic,SVK,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,84.2137302,90.65912525,112.2526739,101.9316827,101.3396205,109.04722,109.9775874,111.9121915,113.9111556,116.9401341
